"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
2675,"0137","元氣","yuánqì ","A","(VA)","energy, force, vitality"
2676,"0138","元素","yuánsù ","A","(VA)","element"
2677,"0136","元首","yuánshǒu ","A","(VA)","head of state"
2678,"1331","原形","yuánxíng ","A","(VA)","original shape"
2679,"1333","原野","yuányě ","A","(VA)","open country"
2680,"1329","原子","yuánzǐ  ","A","(VA)","atom"
2681,"1330","原子彈","yuánzǐdàn ","A","(VA)","atom/atomic bomb"
2682,"1921","援助","yuánzhù ","A","(VA)","help,aid,support"
2683,"1332","原狀","yuánzhuàng ","A","(VA)","previous condition"
2684,"2426","遠景","yuănjǐng ","A","(VA)","distant view,prospect,long shot"
2685,"1128","怨","yuàn ","A","(VA)","blame,reproach,reprove"
2686,"1231","約束","yuēshù ","A","(VA)","control,restrain,bind"
2687,"2931","躍","yuè ","A","(VA)","leap, jump"
2688,"2486","樂隊","yuèduì ","A","(VA)","orchestra,band"
2689,"0231","月台","yuètái ","A","(VA)","railway platform"
"Z",,,,,"(VA)",
2690,"1417","栽","zāi ","A","(VA)","plant"
2691,"0748","災禍","zāihuò ","A","(VA)","disaster, calamity"
2692,"0747","災情","zāiqíng ","A","(VA)","disaster conditions"
2693,"0517","在場","zàichăng ","A","(VA)","be on the scene/spot,be present"
2694,"0467","再三","zàisān ","A","(VA)","over and over again"
2695,"0468","再生","zàishēng ","A","(VA)","be reborn,regenerate"
2696,"0515","在世","zàishì ","A","(VA)","be living"
2697,"0516","在座","zàizuò ","A","(VA)","be present"
2698,"1092","咱","zán ","A","(VA)","we,you and I,I"
2699,"2995","讚嘆/歎","zàntàn ","A","(VA)","admire"
2700,"2864","贊同","zàntóng ","A","(VA)","approve of,endorse"
2701,"2865","贊助","zànzhù ","A","(VA)","support,assist"
2702,"2930","贓物","zāngwù ","A","(VA)","booty, stolen goods"
2703,"2554","遭","zāo ","A","(VA)","encounter"
2704,"2555","遭","zāo ","A","(VA)","[activity]measure word for the first time something happened"
2705,"2556","遭","zāo ","A","(VA)","by"
2706,"2557","遭遇","zāoyù","A","(VA)","meet with,encounter"
2707,"1815","造反","zàofăn ","A","(VA)","rise in rebellion,revolt,rebel,rise up"
2708,"1814","造化","zàohuà ","A","(VA)","1.[Formal] Nature; the Creator 2.[Informal] good fortune "
2709,"1816","造物主","zàowùzhŭ ","A","(VA)","God, the Creator"
2710,"1817","造型","zàoxíng ","A","(VA)","modelling,mold-making,model,mold"
2711,"1787","責備","zébèi ","A","(VA)","blame, reproach"
2712,"2441","增進","zēngjìn ","A","(VA)","enhance,promote,further"
2713,"2440","增強","zēngqiáng ","A","(VA)","strengthen,enhance"
2714,"2863","贈","zèng ","A","(VA)","give as present"
2715,"2238","資深","zīshēn ","A","(VA)","senior"
2716,"1097","姿勢","zīshì ","A","(VA)","posture,gesture"
2717,"1098","姿態","zītài ","A","(VA)","posture,carriage,attitude,pose"
2718,"1956","滋味","zīwèi ","A","(VA)","taste,flavor"
2719,"2237","資訊","zīxùn ","A","(VA)","information"
2720,"2236","資助","zīzhù ","A","(VA)","aid financially,subsidize"
2721,"0072","子彈","zǐdàn ","A","(VA)","bullet,cartridge"
2722,"0070","子弟","zǐdì ","A","(VA)","juniors, children"
2723,"0071","子孫","zǐsūn ","A","(VA)","children and grandchildren, descendants, posterity,"
2724,"1992","紫外線","zǐwàixiàn ","A","(VA)","ultraviolet ray"
2725,"0590","自","zì ","A","(VA)","from,since"
2726,"0600","自稱","zìchēng ","A","(VA)","call oneself,profess"
2727,"0597","自費","zìfèi ","A","(VA)","be at one's own expense"
2728,"0601","自豪","zìháo ","A","(VA)","pride oneself on"
2729,"0602","自覺","zìjué ","A","(VA)","be conscious/aware"
2730,"0591","自立","zìlì ","A","(VA)","stand on own feet"
2731,"0599","自滿","zìmăn ","A","(VA)","self-satisfied,pretend,puff up,complacent,swell"
2732,"0593","自身","zìshēn ","A","(VA)","self,oneself"
2733,"0529","字體","zìtǐ ","A","(VA)","typeface,font,style of calligraphy"
2734,"0596","自信","zìxìn ","A","(VA)","self-confidence"
2735,"0592","自行","zìxíng ","A","(VA)","by oneself,of oneself,of one's own accord,voluntarily,proper motion"
2736,"0527","字眼（兒）","zìyăn(er)","A","(VA)","diction, choice of words"
2737,"0528","字樣","zìyàng ","A","(VA)","model of written characters, expressions used in certain contexts"
2738,"0594","自制","zìzhì ","A","(VA)","denial,continence,nerves,forbearance,self-renunciation,self-government,restraint,self-denial,temperateness,self-mastery,abnegation,sobriety,renunciation,self-abnegation,unpermissiveness,self-control,self-restraint,self-discipline,self-command,temperance"
2739,"0595","自治","zìzhì ","A","(VA)","self-govern,autonomic"
2740,"0598","自傳","zìzhuàn","A","(VA)","autobiography"
2741,"0761","走廊","zǒuláng ","A","(VA)","corridor,passage,passageway"
2742,"1909","揍","zòu ","A","(VA)","beat, hit"
2743,"0870","宗旨","zōngzhǐ ","A","(VA)","aim,purpose"
2744,"2736","總裁","zǒngcái ","A","(VA)","head examiner,director-general,president,governor"
2745,"2734","總得","zǒngděi ","A","(VA)","must, have to, be bound to"
2746,"2739","總額","zǒngé ","A","(VA)","total"
2747,"2733","總和","zǒnghé ","A","(VA)","sum,total,sum total"
2748,"2735","總結","zǒngjié ","A","(VA)","summary,summing up"
2749,"2737","總經理","zǒngjīnglǐ ","A","(VA)","president,general manager"
2750,"2738","總數","zǒngshù ","A","(VA)","total,sum total"
2751,"2740","縱火","zònghuǒ ","A","(VA)","arson,incendiarism"
2752,"2742","縱容","zòngróng","A","(VA)","connive, wink at"
2753,"2741","縱使","zòngshǐ ","A","(VA)","even if/though"
2754,"1467","租賃","zūlìn ","A","(VA)","rent, lease, hire"
2755,"0762","足","zú","A","(VA)","as much as"
2756,"1039","阻擋","zŭdăng ","A","(VA)","stop,resist,obstruct,stem"
2757,"1036","阻力","zŭlì ","A","(VA)","obstruction,resistance"
2758,"1038","阻撓","zŭnáo ","A","(VA)","obstruct, thwart, prevent"
2759,"1037","阻塞","zŭsè ","A","(VA)","block up,obstruct,clog"
2760,"1464","祖宗","zŭzōng ","A","(VA)","ancestors, forebears"
2761,"1751","組織","zŭzhī ","A","(VA)","organize,form"
2762,"1750","組裝","zŭzhuāng ","A","(VA)","assemble and install"
2763,"2998","鑽研","zuānyán ","A","(VA)","study/scrutinize intensively"
2764,"2997","鑽石","zuànshí","A","(VA)","diamond"
2765,"2438","嘴唇","zuǐchún ","A","(VA)","lips"
2766,"2196","罪惡","zuìè ","A","(VA)","crime,evil"
2767,"2194","罪名","zuìmíng ","A","(VA)","charge,accusation"
2768,"2195","罪行","zuìxíng ","A","(VA)","criminal acts"
2769,"1888","尊","zūn ","A","(VA)","[general]individual measure word for the statues of gods or Buddhas or sculptures...etc."
2770,"1889","尊","zūn ","A","(VA)","honorable,respected"
2771,"2661","遵循","zūnxún ","A","(VA)","follow,abide by,adhere to"
2772,"1890","尊嚴","zūnyán ","A","(VA)","dignity,honor"
2773,"0636","作風","zuòfēng ","A","(VA)","style of work,way"
2774,"0633","作怪","zuòguài ","A","(VA)","make trouble,stir up trouble,do mischief"
2775,"0676","坐牢","zuòláo ","A","(VA)","be in jail,imprison,be imprisoned,be in prison"
2776,"1366","座談","zuòtán ","A","(VA)","have informal discussion"
2777,"0635","作為","zuòwéi ","A","(VA)","conduct,deed,action"
2778,"0634","作物","zuòwù ","A","(VA)","crop"
2779,"1365","座右銘","zuòyòumíng ","A","(VA)","motto, maxim"
2780,"0637","作戰","zuòzhàn ","A","(VA)","fight,do battle"
2781,"0677","坐鎮","zuòzhèn ","A","(VA)","to personally attend to garrison duty; to assume personal command "
2782,"0638","作證","zuòzhèng ","A","(VA)","testify,witness,take the stand,certify,attest,give evidence,verify,bear witness,depose,evidence"
2783,"0214","扎","zhā","A","(VA)","prick"
2784,"1203","炸藥","zhàyào","A","(VA)","explosive (charges), dynamite"
2785,"0955","沾","zhān ","A","(VA)","moisten,soak,be stained with,touch"
2786,"2179","盞","zhăn ","A","(VA)","[general]individual measure word for lamps"
2787,"1355","展望","zhănwàng ","A","(VA)","look into the distance/future"
2788,"1356","展現","zhănxiàn ","A","(VA)","unfold before one's eyes"
2789,"2333","嶄新","zhănxīn ","A","(VA)","brand-new,completely new"
2790,"2957","顫抖","zhàndǒu ","A","(VA)","shake, quiver, shiver"
2791,"2596","戰火","zhànhuǒ ","A","(VA)","flames of war"
2792,"2603","戰機","zhànjī ","A","(VA)","warplanes"
2793,"0322","占/佔據","zhànjù ","A","(VA)","occupy, hold"
2794,"0321","占/佔領","zhànlǐng ","A","(VA)","capture, occupy"
2795,"2597","戰略","zhànlüè ","A","(VA)","strategy"
2796,"2600","戰亂","zhànluàn ","A","(VA)","chaos of war"
2797,"2599","戰勝","zhànshèng ","A","(VA)","defeat,vanquish"
2798,"2594","戰士","zhànshì ","A","(VA)","soldier,combatant,warrior"
2799,"2598","戰術","zhànshù ","A","(VA)","military tactics"
2800,"2601","戰線","zhànxiàn ","A","(VA)","battle line, front"
2801,"2595","戰友","zhànyǒu ","A","(VA)","comrade-in-arms"
2802,"2602","戰戰兢兢","zhànzhànjīngjīng ","A","(VA)","with caution,with fear and trepidation"
2803,"1613","張開","zhāngkāi ","A","(VA)","open,spread"
2804,"1612","張貼","zhāngtiē ","A","(VA)","put up (poster/etc.)"
2805,"1034","長輩","zhǎngbèi","A","(VA)","elder generation"
2806,"1032","長子","zhǎngzǐ","A","(VA)","eldest son"
2807,"0038","丈","zhàng ","A","(VA)","[standard]measure word for 1. the length of cloth, silk...etc.2.the height of buildings.3.the depth of mountains, valleys or rivers"
2808,"1610","帳篷","zhàngpéng ","A","(VA)","tent"
2809,"1936","朝氣","zhāoqì ","A","(VA)","morning freshness, youthful spirit, vigor, vitality"
2810,"2004","著想","zháoxiăng ","A","(VA)","consider,take into consideration"
2811,"2003","著眼","zhuóyăn ","A","(VA)","view from the angle of,have ... in mind,fix eyes upon,see from the angle of"
2812,"0711","找尋","zhăoxún ","A","(VA)","look for,seek"
2813,"0956","沼澤","zhăozé ","A","(VA)","marsh,swamp,bog"
2814,"0331","召集","zhàojí ","A","(VA)","call together,convene"
2815,"2167","照例","zhàolì ","A","(VA)","according to precedent/practice"
2816,"2168","照耀","zhàoyào ","A","(VA)","shine, illuminate"
2817,"2552","遮","zhē ","A","(VA)","conceal, cover, block, impede"
2818,"2553","遮蔽","zhēbì ","A","(VA)","hide from view, obstruct, block, defilade"
2819,"0714","折騰","zhēténg ","A","(VA)","toss and turn, do sth. over and over again, range back and forth, maneuver, cause physical/mental suffering"
2820,"1525","針灸","zhēnjiŭ ","A","(VA)","acupuncture"
2821,"1457","真情","zhēnqíng ","A","(VA)","sincere feeling or emotion"
2822,"1208","珍惜","zhēnxí ","A","(VA)","treasure,cherish"
2823,"1207","珍珠","zhēnzhū ","A","(VA)","pearl"
2824,"2019","診斷","zhěnduàn ","A","(VA)","diagnose"
2825,"2018","診所","zhěnsuǒ ","A","(VA)","clinic"
2826,"2839","鎮定","zhèndìng ","A","(VA)","calm,pacify,temper,mollify,tranquillize,assuage,quash,composed,quell,soothe"
2827,"1380","振動","zhèndòng ","A","(VA)","vibrate"
2828,"2562","震驚","zhènjīng ","A","(VA)","shock,amaze,astonish"
2829,"2840","鎮壓","zhènyā ","A","(VA)","suppress,repress,put down,execute (counterrevolutionary)"
2830,"1529","陣營","zhènyíng ","A","(VA)","camp"
2831,"1654","掙","zhèng","A","(VA)","earn"
2832,"2405","蒸","zhēng ","A","(VA)","evaporate, steam"
2833,"0988","爭辯","zhēngbiàn ","A","(VA)","argue, contend"
2834,"0985","爭奪","zhēngduó ","A","(VA)","vie with sb. for sth."
2835,"2407","蒸發","zhēngfā ","A","(VA)","evaporate"
2836,"0986","爭論","zhēnglùn ","A","(VA)","controvercy,dispute"
2837,"0984","爭氣","zhēngqì ","A","(VA)","fight to excel,try to win credit for,try to bring credit to"
2838,"2406","蒸氣","zhēngqì ","A","(VA)","steam"
2839,"2461","徵收","zhēngshōu ","A","(VA)","levy,collect"
2840,"0987","爭議","zhēngyì ","A","(VA)","disputation,controversy"
2841,"1655","掙扎","zhēngzhá ","A","(VA)","struggle"
2842,"2611","整","zhěng ","A","(VA)","neat, tidy, orderly"
2843,"2612","整頓","zhěngdùn ","A","(VA)","rectify,reorganize"
2844,"2614","整體","zhěngtǐ ","A","(VA)","the whole,entirety"
2845,"2613","整整","zhěngzhěng ","A","(VA)","whole,full"
2846,"0399","正當","zhèngdāng ","A","(VA)","proper"
2847,"0398","正規","zhèngguī ","A","(VA)","regular,standard"
2848,"1157","政績","zhèngjī ","A","(VA)","achievements in one's official career"
2849,"1156","政見","zhèngjiàn ","A","(VA)","political view"
2850,"0396","正面","zhèngmiàn ","A","(VA)","positively"
2851,"1158","政權","zhèngquán ","A","(VA)","political/state power,regime"
2852,"2862","證券","zhèngquàn ","A","(VA)","negotiable securities"
2853,"2861","證人","zhèngrén ","A","(VA)","witness"
2854,"0397","正統","zhèngtǒng ","A","(VA)","orthodox ideas/tradition"
2855,"0400","正義","zhèngyì ","A","(VA)","justice"
2856,"2815","織","zhī ","A","(VA)","weave, knit"
2857,"0217","支撐","zhīchēng ","A","(VA)","prop up,keep up"
2858,"1481","脂肪","zhīfáng ","A","(VA)","fat"
2859,"0215","支付","zhīfù ","A","(VA)","pay (money),defray"
2860,"0124","之後","zhīhòu ","A","(VA)","later,behind,after"
2861,"0125","之類","zhīlèi ","A","(VA)","such like"
2862,"0122","之內","zhīnèi ","A","(VA)","in,within,among,inside of"
2863,"0216","支配","zhīpèi ","A","(VA)","control,dominate,govern"
2864,"0123","之前","zhīqián ","A","(VA)","before,prior to"
2865,"0218","支應","zhīyìng","A","(VA)","cope/deal with, equivocate, wait on, attend to, act as cashier"
2866,"1001","知足","zhīzú ","A","(VA)","be content with one's lot,contented"
2867,"1300","值班","zhíbān ","A","(VA)","be on duty"
2868,"1000","直徑","zhíjìng ","A","(VA)","diameter"
2869,"2544","質量","zhíliàng ","A","(VA)","quality,mass"
2870,"1947","殖民","zhímín ","A","(VA)","colonize"
2871,"1301","值錢","zhíqián ","A","(VA)","valuable"
2872,"2545","質疑","zhíyí ","A","(VA)","call in question,challenge"
2873,"2821","職務","zhíwù ","A","(VA)","job,duties,post"
2874,"2822","職責","zhízé ","A","(VA)","duty,obligation,responsibility"
2875,"1594","執照","zhízhào ","A","(VA)","license,permit"
2876,"1592","執政","zhízhèng ","A","(VA)","hold power,govern"
2877,"1593","執著","zhízhuó","A","(VA)","rigid,punctilious"
2878,"0236","止","zhǐ ","A","(VA)","until"
2879,"1151","指標","zhǐbiāo ","A","(VA)","target,quota,norm,index"
2880,"0335","只得","zhǐděi","A","(VA)","have to"
2881,"1153","指點","zhǐdiăn ","A","(VA)","give directions/pointers/etc.,direct,guide"
2882,"1148","指揮","zhǐhuī ","A","(VA)","commander,director,conductor"
2883,"1149","指揮","zhǐhuī ","A","(VA)","conduct,direct,command"
2884,"1145","指控","zhǐkòng ","A","(VA)","accuse,charge"
2885,"1143","指南針","zhǐnánzhēn ","A","(VA)","compass"
2886,"1150","指數","zhǐshù ","A","(VA)","index (number),indicator,exponent"
2887,"1152","指頭","zhǐtóu ","A","(VA)","finger"
2888,"1146","指望","zhǐwàng ","A","(VA)","look to, count on"
2889,"1144","指紋","zhǐwén ","A","(VA)","loops and whorls on fingers, fingerprint"
2890,"1141","指引","zhǐyǐn ","A","(VA)","point way,guide,show"
2891,"1147","指責","zhǐzé ","A","(VA)","censure,criticize"
2892,"1142","指正","zhǐzhèng ","A","(VA)","note mistakes for correction, make comment/criticism"
2893,"0603","至","zhì","A","(VA)","(from…) to"
2894,"0604","至","zhì ","A","(VA)","to, until, till"
2895,"0978","治安","zhìān ","A","(VA)","public order/security"
2896,"0977","治本","zhìběn ","A","(VA)","get at root,take radical measures,effect a permanent cure,get at the root"
2897,"0980","治標","zhìbiāo ","A","(VA)","palliate,merely alleviate symptom of illness,take stopgap measures,bring about a temporary solution,palliative,merely alleviate the symptoms of an illness"
2898,"0824","制裁","zhìcái ","A","(VA)","sanction,punish"
2899,"1244","致詞","zhìcí ","A","(VA)","make a speech"
2900,"0823","制訂","zhìdìng ","A","(VA)","work/map out,formulate"
2901,"1243","致富","zhìfù ","A","(VA)","thrive,flourish,become rich,prosper,make a fortune"
2902,"0605","至今","zhìjīn ","A","(VA)","up to now,so far"
2903,"0979","治理","zhìlǐ ","A","(VA)","administer,govern,bring under control,put in order"
2904,"1241","致力","zhìlì ","A","(VA)","devote oneself (to)"
2905,"1931","智力","zhìlì ","A","(VA)","intelligence, intellect"
2906,"0981","治療","zhìliáo ","A","(VA)","treat,cure"
2907,"2360","滯留","zhìliú ","A","(VA)","be detained"
2908,"1242","致命","zhìmìng ","A","(VA)","fatal,mortal,deadly"
2909,"2411","製品","zhìpǐn ","A","(VA)","products,manufactured goods"
2910,"0697","志趣","zhìqù ","A","(VA)","aspiration and interest, inclination, bent"
2911,"0696","志向","zhìxiàng ","A","(VA)","aspiration,ideal,ambition"
2912,"1245","致意","zhìyì ","A","(VA)","devote attention to, send best regards, send one's greetings"
2913,"1755","終場","zhōngchăng ","A","(VA)","end of performance,final session in an examination"
2914,"0120","中斷","zhōngduàn ","A","(VA)","suspend,break off"
2915,"0113","中和","zhōnghé ","A","(VA)","neutralize"
2916,"1756","終結","zhōngjié ","A","(VA)","end,final stage"
2917,"1753","終究","zhōngjiù ","A","(VA)","eventually,in the end,after all"
2918,"0114","中肯","zhòngkěn","A","(VA)","1.appropriate; to the point 2.to hit the mark; to strike home 3.cogency "
2919,"0111","中立","zhōnglì ","A","(VA)","neutral"
2920,"1754","終身","zhōngshēn ","A","(VA)","lifelong,all one's life"
2921,"0887","忠實","zhōngshí ","A","(VA)","true,faithful"
2922,"1498","衷心","zhōngxīn ","A","(VA)","heartily,wholeheartedly,cordially"
